,ormeus-coin,populous,nuls,ignis,nexus,mithril,verasity,cardano,travala,stakenet,levolution,constellation,bhp-coin,cvcoin,blue-whale-exchange,platincoin,1sg,0x,safeinsure,high-performance-blockchain,ruff,nebulas-token,reserve-rights,stasis-euro,monero,silverway,syscoin,streamr-datacoin,intellishare,bibox-token,theta-fuel,infinitecoin,celer-network,cwv-chain,quantstamp,coinmeet,zip,tcash,steem,rif-token,ftx-token,w-green-pay,crypto-com,wings,algorand,seele,ether-zero,cortex,tether,bottos,agrello-delta,educare,eterbase-coin,all-sports,kyber-network,unus-sed-leo,kcash,stpt,adx-net,bitrue-coin,red-pulse,zcash,loopring,qash,neblio,polymath-network,loom-network,pchain,ren,ontology,fusion,suncontract,crypto-com-coin,davinci-coin,primas,gifto,insight-chain,aidos-kuneen,eos,odem,litecoin,pundi-x,stableusd,howdoo,karatgold-coin,botxcoin,rlc,vechain,qlink,truechain,ripio-credit-network,nem,metronome,neo,stratis,time-new-bank,dynamic-trading-rights,bnktothefuture,metahash,enigma,imagecoin,credits,v-id,agoras-tokens,thorecoin,district0x,komodo,power-ledger,hedgetrade,vibe,cryptonex,waves,ravencoin,iota,sirin-labs-token,nkn,thingschain,snetwork,ark,singulardtv,nano,bomb,atn,crpt,mixin,ocean-protocol,bolt,next,smartshare,nash-exchange,fantom,dos-network,singularitynet,factom,nexo,wax,stellar,fatcoin,ardor,bitbook-gambling,hycon,hyperion,matrix-ai-network,grin,maker,dash,bitcoin-sv,bitcoin-cash,ethereum,bitcoin
20190615,0.064465479,1.010354397,0.988255385,0.051500988,0.35657688,0.062171476,0.001236494,0.091682899,0.160007462,0.104847988,,0.005395794,1.629742965,0.248004739,0.159367726,30.07746668,0.729012539,0.358820915,3.933226686,0.498915809,0.015894924,1.561198067,,1.127597306,94.69276815,,0.062831087,0.024102087,0.038091419,0.275018935,0.012198956,,0.018360051,0.003510495,0.027233793,,0.000707197,,0.403262406,0.074610188,,,6.231992484,0.040809681,,0.009933262,0.272404832,0.252296273,1.005559625,0.011635845,0.118765912,0.067809179,0.009220524,0.006725199,0.268622141,,0.027417027,,0.162857517,,0.018198784,92.54441457,0.065686645,0.153758187,1.261262334,0.098786308,0.081893681,0.015525175,0.041185541,1.442619646,1.440154277,0.040899857,0.067210786,0.006520007,0.102717959,0.033474308,0.244668713,,6.901669906,0.26887786,138.1270843,0.000884702,0.998436454,0.014648652,,0.010953095,0.406206504,0.007370843,0.039352568,1.0513181,0.031797922,0.085545892,1.285683218,13.99240055,0.910513331,0.005566293,0.019228834,0.03163101,0.023963521,0.595371293,,0.093421539,0.196441543,,1342.477077,0.018737454,1.587370482,0.120181634,0.361263966,0.046588608,1.509775738,2.421642241,0.062476874,0.436594343,0.026855744,0.064553877,,0.012741377,0.579775276,0.01797462,1.583445413,7.708319111,0.059610897,0.19447967,213.6430833,0.032824038,0.024467709,1.011426282,0.001227085,2.436286971,0.027059957,0.013509606,0.046652673,5.756119879,0.105268884,0.097403373,0.126741809,,0.105019509,,0.007949468,0.08131758,0.101123912,4.508408807,737.457,155.006,209.91,422.827,269.019,8838.38
20190616,0.05302866,0.980977239,0.965796382,0.050570481,0.346752817,0.064675388,0.001059361,0.09232093,0.151147592,0.106934977,,0.004563093,1.589358362,0.234041915,0.14526257,30.49211864,0.730498333,0.349331621,3.370896779,0.520859261,0.015012639,1.550747127,,1.122755677,95.86320074,,0.060162018,0.023606498,0.03689256,0.265656497,0.012013094,,0.018937775,0.003503766,0.027046697,,0.000683768,,0.420427695,0.069670945,,,6.299253385,0.041697948,,0.009917729,0.272087343,0.242167596,1.002958699,0.012215452,0.117790178,0.069134592,0.009055164,0.00638555,0.268727971,,0.026530391,,0.158247497,,0.017344905,93.85894064,0.065948816,0.149555225,1.369031645,0.09942366,0.080834216,0.015268416,0.053145967,1.449930154,1.670253094,0.039514061,0.067718774,0.006346076,0.103418205,0.033887242,0.247103254,,6.993349518,0.28943565,137.1222519,0.000881791,0.998974831,0.014722094,,0.010336714,0.399781094,0.00727548,0.037380709,1.043315196,0.03093206,0.087469666,1.281708782,14.04890153,1.060458393,0.005559039,0.019218798,0.031604082,0.023712494,0.570035879,,0.090666176,0.216917555,,1367.715146,0.017914962,1.610119411,0.123269222,0.366394392,0.043982384,1.444206934,2.431770341,0.06276704,0.446915453,0.026985781,0.060631422,,0.012469552,0.573276432,0.017843252,1.565282916,9.31597979,0.038132813,0.190772704,216.8210557,0.033232619,0.028343476,1.031718246,0.001107814,2.227904211,0.027037133,0.013493649,0.045744175,5.753920474,0.108173903,0.098943754,0.129816,,0.103607412,,0.007755145,0.0812495,0.107063938,4.916517311,737.275,156.688,212.168,428.321,269.223,8994.49
20190617,0.049753173,0.959793159,1.015050348,0.054957212,0.344338341,0.062305533,0.001159219,0.09355731,0.144205881,0.11095087,,0.004733842,1.599222886,0.228618846,0.154874042,30.82252814,0.731137968,0.346831583,2.660816675,0.523515523,0.014992718,1.535665603,,1.125716714,98.34902372,,0.05884698,0.025278419,0.037328107,0.263376919,0.012170212,,0.018267626,0.00358391,0.026629063,,0.000681046,,0.415485058,0.068020412,,,6.225609052,0.042890215,,0.010161088,0.284842677,0.248320307,1.004985644,0.012428682,0.118212034,0.071608661,0.008732724,0.006448216,0.274774933,,0.023201438,,0.166872169,,0.017176703,102.4424524,0.068929588,0.151345572,1.228849997,0.099570162,0.080496576,0.016626987,0.047517432,1.54854913,1.624038501,0.040042122,0.067424193,0.006364652,0.11163455,0.034266495,0.201185934,,7.134200561,0.280950823,134.4380985,0.000877593,0.999407316,0.012690764,,0.01068886,0.392748348,0.007362096,0.037997096,1.054405212,0.032570824,0.090546853,1.314409565,14.21696555,0.99173019,0.005695337,0.01843472,0.031816722,0.023662954,0.580872401,,0.084514208,0.194701046,,1401.86387,0.017665191,1.611663671,0.119855714,0.375353513,0.044606248,,2.44585619,0.062450767,0.43954335,0.027724001,0.062576406,,0.012123855,0.571544579,0.017761778,1.564702822,10.94318682,0.048151079,0.210114155,214.2162752,0.034310144,0.029559801,0.996094003,0.001088365,2.277262794,0.026872793,0.014321246,0.04712782,5.808194431,0.10627944,0.097794022,0.131035168,,0.106267187,,0.008832556,0.08207679,0.093527009,6.305697215,748.553,159.138,225.353,432.517,274.351,9320.35
20190618,0.044653607,1.079184599,0.978429938,0.070920967,0.347665594,0.057693516,0.001259848,0.08914766,0.142191764,0.102765959,,0.004680117,1.54293935,0.224283883,0.159184115,30.52807367,0.722286054,0.337591251,2.407581135,0.505834194,0.014638178,1.541070786,,1.121446977,96.24350462,,0.058759069,0.024166147,0.034165905,0.262098271,0.011881365,,0.019268179,0.004031766,0.026472073,,0.000663637,,0.412646771,0.066601391,,,6.237044702,0.042036494,,0.009968958,0.277854802,0.241125488,0.999952217,0.011511509,0.118433975,0.068766611,0.00816603,0.006142483,0.263337101,,0.022283696,,0.160064111,,0.01758722,112.1062462,0.065645477,0.141384631,1.218155155,0.096483909,0.079468882,0.015290964,0.047359405,1.431552491,1.601814913,0.039307634,0.067641579,0.006093266,0.090568396,0.033558003,0.278845553,,6.800551226,0.313491088,135.1587314,0.000840014,0.998067087,0.012777778,,0.010244529,0.388490306,0.007378941,0.037268123,1.007611974,0.031642954,0.085941531,1.266148732,13.66530227,0.970397484,0.005352862,0.017749194,0.030635693,0.022687399,0.567694847,,0.085138942,0.168667244,,1383.806172,0.017245382,1.534944248,0.119440607,0.37612065,0.044685358,,2.386498228,0.062232518,0.430587179,0.027173355,0.067377816,,0.011863966,0.551647473,0.017402531,1.520344496,13.23982543,0.051512681,0.204412892,211.2497579,0.029124661,0.028919536,1.103279,0.001041569,2.214670443,0.027647596,0.014746413,0.047500538,5.897395416,0.101166751,0.095108075,0.124564587,,0.110943064,,0.008094748,0.079519004,0.090250573,5.485649595,714.421,158.395,222.497,413.941,265.052,9081.76
20190619,0.043015231,0.961557667,1.040521368,0.083555693,0.364700757,0.054334292,0.001343651,0.089978789,0.14717575,0.11300738,,0.00476112,1.522656718,0.228470719,0.151673655,31.58937218,0.733522902,0.340915714,4.13711967,0.522808517,0.014627081,1.538930716,,1.124530418,100.4072217,,0.059272376,0.024625268,0.035222095,0.277506939,0.012304289,,0.019980534,0.003960672,0.027424356,,0.000643969,,0.413769629,0.067405553,,,6.330075188,0.042870752,,0.010036962,0.285840943,0.244122966,1.002127904,0.011205481,0.124124263,0.071628521,0.007573648,0.00620052,0.273190352,1.853087723,0.02254568,,0.16590558,,0.017160515,110.898469,0.067304455,0.141821389,1.20769942,0.098509185,0.081611667,0.016989594,0.048927837,1.437796518,1.906737636,0.039851025,0.064872255,0.006209808,0.098564659,0.035127239,0.305013432,,6.87263018,0.295607735,136.6031957,0.000869193,0.998966661,0.012250289,,0.011102825,0.387804139,0.007307431,0.03830195,0.984752647,0.032515873,0.08724696,1.313069058,13.76772107,0.978889712,0.005301482,0.017991487,0.033110874,0.023138739,0.657128598,,0.084553332,0.236840887,,1416.597336,0.017840043,1.508053591,0.127322498,0.396073314,0.046811196,1.213378661,2.429446473,0.06407213,0.43674153,0.027548111,0.072696556,,0.011845272,0.561670603,0.017434182,1.558748152,12.44205945,0.049519828,0.215925669,215.1365566,0.032202203,0.030973679,1.126409273,0.001053011,2.316277633,0.028272027,0.016895184,0.049803238,6.072467219,0.102562134,0.106976805,0.124301592,,0.125867183,,0.008210528,0.08107064,0.096070319,5.880317263,724.193,162,224.387,416.911,269.432,9273.52
20190620,0.039079419,0.927806143,0.993046669,0.080156574,0.369656078,0.047900017,0.001463302,0.087385129,0.138954648,0.108189623,,0.004612035,1.596228184,0.223872952,0.177638152,31.02636418,0.735978468,0.329777389,3.27748006,0.535806215,0.013781992,1.444262962,0.002747805,1.140061642,104.9799738,,0.054211681,0.023903728,0.036057211,0.263083332,0.012919824,,0.018466858,0.004094049,0.024960722,,0.000618275,,0.404194233,0.068689028,,,6.074009123,0.042886265,,0.009617325,0.282712297,0.249804091,1.000226934,0.011112881,0.118188222,0.079294011,0.006879424,0.006154667,0.261879365,1.889236759,0.02136022,0.033482648,0.157799201,,0.020462261,109.4386339,0.062906185,0.12811026,1.135665118,0.095288904,0.076708109,0.017523359,0.051959033,1.403516404,1.559294988,0.040261687,0.063906263,0.005812873,0.12363062,0.036561893,0.271666033,,6.843938759,0.288509779,135.4798361,0.000813462,0.996579292,0.011038168,,0.011523921,0.354605814,0.006913237,0.038537756,0.99278242,0.034987765,0.085953837,1.340310394,13.55044585,0.94453531,0.005051105,0.017030715,0.032552482,0.022926117,0.646566102,,0.084079367,0.246882997,,1456.304958,0.017809328,1.400290397,0.119550866,0.430871366,0.044522624,,2.368358553,0.062383363,0.41767098,0.028391698,0.064206974,,0.011923244,0.527788264,0.016707076,1.456305619,9.742118789,0.048511838,0.223106806,211.017422,0.031418296,0.026927894,1.234709621,0.001052585,2.575274823,0.026636557,0.015522881,0.049091826,5.621962764,0.106077374,0.102530802,0.121506785,,0.119463458,,0.008410811,0.082514755,0.093196809,5.210396876,717.531,161.751,217.442,413.558,271.695,9527.16
20190621,0.044104905,0.889185682,0.9328122,0.071934395,0.39296375,0.047875079,0.001345674,0.089562426,0.147120913,0.118396038,,0.004716897,1.619645916,0.213107227,0.158412051,31.90224398,0.743082849,0.334058931,2.789371626,0.547196491,0.013633054,1.414881234,0.002547514,1.140689726,109.2341105,,0.050650097,0.023919108,0.039771071,0.2621261,0.011723134,,0.017478851,0.004510928,0.023683612,,0.000629078,,0.387182011,0.068930229,,,6.087449818,0.047751535,,0.009693784,0.275678079,0.29816705,1.002799476,0.012813158,0.110396397,0.091740678,0.00693998,0.006381251,0.250948972,1.82948947,0.020807257,0.039004421,0.144799119,,0.018594655,109.8812548,0.060411706,0.138490961,1.096392858,0.094695013,0.075042484,0.02104089,0.052714548,1.42426989,1.589622897,0.040113196,0.059409025,0.005861147,0.11633858,0.035937236,0.292482502,,7.085646044,0.280607447,138.8837657,0.000855985,0.99807589,0.012765083,,0.012410912,0.3359291,0.006800901,0.037080056,0.985437964,0.03598034,0.088144238,1.364298877,14.02968742,0.9236911,0.005367597,0.017219959,0.031473913,0.023050303,0.651264766,,0.081245538,0.251212993,,1561.18994,0.016953922,1.417947544,0.118349344,0.496283838,0.040894723,,2.345619016,0.061349261,0.425861248,0.026599287,0.058392872,,0.012048063,0.549460587,0.016976532,1.442539176,12.31461132,0.052883916,0.240688971,219.0247109,0.037175758,0.023178727,1.236530824,0.001151791,2.701042947,0.024246376,0.016822786,0.045399503,5.762384955,0.097284906,0.096918024,0.124047677,,0.116236961,,0.009006477,0.089658637,0.087481683,4.707462408,746.889,167.893,222.305,439.455,294.91,10144.6
20190622,0.045345315,0.862095915,0.961389984,0.076115225,0.379305249,0.048893733,0.001180054,0.094367108,0.155247614,0.120465439,,0.004436167,1.615584893,0.202826557,0.155091082,37.41582962,0.744006509,0.347105135,2.473065747,0.486425049,0.015249116,1.556059832,0.002581218,1.14348544,114.7058569,,0.051619139,0.0238866,0.042620667,0.260239154,0.011208418,,0.017653405,0.004364479,0.022886721,,0.000610183,,0.403137787,0.059418535,,,6.087026205,0.046836706,,0.009109426,0.271584304,0.305295026,0.995816586,0.012508099,0.107796741,0.092760988,0.006363506,0.00603865,0.2573326,1.84066966,0.021855483,0.051121979,0.142897864,,0.017472523,112.9373896,0.064556706,0.14361515,1.053952981,0.095123156,0.074187293,0.020781564,0.060542765,1.59416195,1.583186515,0.038614046,0.056992611,0.006055234,0.116194853,0.036433299,0.449552197,,7.472215013,0.279176753,141.9030446,0.000887803,0.995886101,0.013158975,,0.013220564,0.338222163,0.006969028,0.034893167,1.016323394,0.033711171,0.091942627,1.448200158,17.48347303,0.958612176,0.00533882,0.017686537,0.029894057,0.022695949,0.640097301,,0.074142751,0.289741148,,1641.154378,0.016513909,1.360368108,0.118440119,0.518085745,0.040429786,1.214711004,2.402936346,0.06391143,0.46238763,0.027081884,0.05531716,,0.012056542,0.518894397,0.016570456,1.565103872,11.44941262,0.060075071,0.232020949,236.5997094,0.034895011,0.021822581,1.236480698,0.001165273,3.030570892,0.024589179,0.016044515,0.043980808,5.744941389,0.097002586,0.096760696,0.129050325,,0.120089304,,0.009010946,0.093822664,0.110658355,5.527782238,762.22,176.17,238.344,480.172,309.38,10701.7
20190623,0.037301872,0.906951564,0.931901337,0.072529803,0.373700268,0.049147393,0.001036389,0.096644323,0.152280933,0.118066525,,0.004596408,1.579197988,0.220305244,0.15424054,45.07745657,0.751114389,0.342872011,2.277824124,0.494622425,0.018528921,1.786093765,0.003086366,1.156688927,115.1326391,,0.050654911,0.024556866,0.043058533,0.260692932,0.011060769,,0.016987776,0.004223871,0.022761783,,0.000635852,,0.411277162,0.073526543,,,6.21828388,0.04634198,,0.009540062,0.265855804,0.333685839,0.996690899,0.01165782,0.103658317,0.097791543,0.006052865,0.006231358,0.266952505,1.879167731,0.018532168,0.071607012,0.14126746,,0.016434758,109.7313574,0.061379167,0.147475842,1.198377084,0.093601117,0.0740058,0.020011045,0.058517212,1.536574202,1.567101365,0.040539892,0.060186269,0.005848957,0.116213625,0.035210154,0.388183352,,7.246862635,0.285786771,136.8821677,0.000920537,1.001703452,0.01301398,,0.013153838,0.335214942,0.00718502,0.034600397,0.989925349,0.033614093,0.090808923,1.450127999,16.77434269,0.962895915,0.006049755,0.016499997,0.028290547,0.022155466,0.628376907,,0.080800729,0.295930579,,1660.544038,0.016222432,1.361579606,0.11731976,0.610425032,0.039374905,,2.351527354,0.061906009,0.44934991,0.027276306,0.058534691,,0.012124898,0.512885955,0.015657859,1.498295924,9.939383138,0.06270071,0.244258423,242.6894016,0.036780602,0.019907442,1.243073886,0.00110196,2.755283772,0.023614338,0.014300717,0.042100192,5.668258849,0.102503757,0.093798011,0.127378164,,0.118702153,,0.008733747,0.093418284,0.108577663,6.401258116,734.852,174.357,237.366,475.017,307.828,10855.4
20190624,0.035436238,0.929645712,0.947329955,0.072876544,0.362760402,0.050347818,0.001101312,0.097718807,0.155573442,0.11971903,,0.0044145,1.645501727,0.212073323,0.156148242,28.65919139,0.73825374,0.338158657,2.224648809,0.493116926,0.017514135,1.765974232,0.00310572,1.15998773,117.4162496,,0.050137802,0.023990657,0.043266471,0.255287562,0.011269359,,0.016456808,0.003875071,0.024753065,,0.000674179,,0.415304501,0.073364246,,,6.228302054,0.038006165,,0.010485975,0.256016814,0.354880792,0.99784207,0.011689248,0.104010937,0.119199252,0.005459182,0.006772941,0.274944167,1.89254968,0.02008592,0.065890234,0.14462025,,0.016732509,109.1794362,0.063201896,0.151955596,1.162024625,0.092433494,0.075022445,0.022356405,0.057211257,1.608690024,1.620131065,0.040674004,0.057885177,0.006458299,0.118795684,0.034778428,0.370609489,,7.22617977,0.325100792,135.5327593,0.000899451,0.996360283,0.012332876,,0.012984317,0.332767724,0.007054884,0.035160889,0.969728983,0.034579288,0.091060636,1.359522629,17.88775633,0.972024415,0.006736988,0.016620907,0.027958708,0.021603139,0.633192677,,0.076411875,0.316777955,,1703.306238,0.016675403,1.407140845,0.117366747,0.630806851,0.040226643,1.226402662,2.357490102,0.064482184,0.457455469,0.026946729,0.05471738,,0.011785992,0.530041409,0.016125457,1.458642641,10.19836982,0.067715548,0.245652243,242.0638562,0.036167889,0.019748243,1.213116533,0.001357151,2.713813844,0.023810471,0.013729669,0.041526947,6.004233732,0.123402468,0.099030129,0.127748854,,0.11851246,,0.009504651,0.094046471,0.09173144,5.81472644,735.118,175.884,234.976,476.254,310.425,11011.1
20190625,0.029597428,0.899674402,0.932707459,0.082073926,0.364374575,0.050398384,0.001081872,0.096356638,0.157802404,0.106461174,,0.004021595,1.693249712,0.224301302,0.162789878,29.35016023,0.756813291,0.33750107,2.200747929,0.549504702,0.017232202,1.719410655,0.002963193,1.163945135,112.3168623,,0.050314506,0.023978122,0.043822998,0.26051814,0.010966661,,0.015484222,0.003709791,0.024948751,,0.000617538,,0.423018253,0.076950418,,,7.593677918,0.041964104,,0.011652943,0.238802395,0.370754015,0.99933301,0.012182653,0.101406,0.132117686,0.005794812,0.007312515,0.27300705,1.915762419,0.02018386,0.070502947,0.147756567,,0.015567696,105.2826846,0.064383739,0.149711044,1.083511105,0.091983414,0.074099959,0.020884929,0.062693831,1.78141298,1.651259053,0.042896321,0.07491713,0.006038975,0.117024745,0.035227732,0.37255738,,7.202308863,0.312997922,136.4893901,0.000880966,0.998210466,0.012615076,,0.013018831,0.315470328,0.009273697,0.037384898,0.950946648,0.032284218,0.092342323,1.44763093,19.48542852,0.994449648,0.006480337,0.01777706,0.029529611,0.017274768,0.632588858,,0.07917612,0.355679606,,1801.479988,0.016684244,1.360974019,0.117278504,0.672593306,0.0371548,1.251976393,2.312840656,0.06324688,0.449602325,0.026658467,0.054661462,,0.011965149,0.510052041,0.015535476,1.425673115,9.698662376,0.074783918,0.299414712,260.1804638,0.036070838,0.019179042,1.090681667,0.001277955,2.880487257,0.022134697,0.014587658,0.039721021,5.800629917,0.122029575,0.097975667,0.124490776,,0.124306827,,0.010632845,0.097461306,0.099622007,5.667368322,758.582,178.688,238.024,479.814,318.126,11790.9
20190626,0.038885156,0.815310024,0.884585975,0.078097371,0.373566408,0.046468489,0.000991794,0.096819706,0.146919647,0.113667555,,0.003742041,1.704663125,0.197731361,0.130464796,32.57030874,0.73787626,0.324332961,1.288731422,0.526275378,0.018255243,1.599232351,0.002845859,1.157928318,103.9180589,,0.044736363,0.022702247,0.045462279,0.287420888,0.009808083,,0.013985783,0.003559726,0.021848217,,0.000642733,,0.416210474,0.089718173,,,6.391167453,0.045768813,,0.012400952,0.209986839,0.271724484,0.991818794,0.011643554,0.101378988,0.125637818,0.005879407,0.007505528,0.266184225,1.884011441,0.022750311,0.065090003,0.142152661,,0.01420382,113.0828884,0.061637486,0.149295794,1.087364319,0.088793742,0.068366171,0.018962168,0.070453913,1.670576771,1.561962617,0.043832905,0.06889699,0.005534785,0.124538315,0.034184257,0.305485403,,6.770541307,0.2831777,131.2650982,0.00091611,0.999358792,0.010926084,,0.013757299,0.427941174,0.008044151,0.03415394,0.887502846,0.02875724,0.099401218,1.501881876,19.2149883,0.963759382,0.006330542,0.017382632,0.028147878,0.013943567,0.5983046,,0.071019796,0.371424036,,2010.148528,0.015369327,1.255341851,0.116314805,0.699638426,0.033413887,1.150986369,2.168518808,0.058588659,0.445464004,0.025206342,0.048100118,,0.011747962,0.483524276,0.014414261,1.382878805,7.446145318,0.085680965,0.298224714,281.6797918,0.031268658,0.018649987,1.006644506,0.001375075,2.801884911,0.022584053,0.014823564,0.036018959,5.635808904,0.119075302,0.0901385,0.122627707,,0.125250714,,0.011078644,0.102456948,0.098405232,5.388018389,742.083,174.902,219.295,485.569,336.753,13016.2
20190627,0.038957023,0.701331943,0.79653581,0.070915058,0.322505824,0.040055911,0.000809743,0.086448648,0.132785386,0.09673696,,0.003655989,1.566379806,0.175533533,0.122515045,29.34969965,0.732270887,0.314773433,1.309960233,0.494487893,0.021207832,1.483783167,0.002800473,1.148382097,94.41455597,,0.041102736,0.021121135,0.044212297,0.283753108,0.008903698,,0.01467766,0.003259638,0.0196323,,0.000578203,,0.367354923,0.084988673,,,5.673036793,0.039625981,,0.013384611,0.211036438,0.246610024,0.985738899,0.009895292,0.089719028,0.115220717,0.005029998,0.005814473,0.239967709,1.749993574,0.020987705,0.070253081,0.133733314,,0.012836466,104.7866909,0.053956087,0.146518544,1.039453947,0.081236507,0.062045469,0.016870287,0.064667676,1.435157299,1.300044364,0.037247118,0.059895485,0.005159273,0.10221313,0.030000615,1.561477557,,5.904785709,0.278021342,114.4047683,0.000872604,0.99898304,0.011580762,,0.011944518,0.359164512,0.007658165,0.030772108,0.688169784,0.024849339,0.089159151,1.209677276,16.91360773,0.844558197,0.005766167,0.015840277,0.023545416,0.013980213,0.507220153,,0.067691414,0.267780002,,1724.700149,0.014088655,1.111072588,0.102174538,0.64232536,0.030678196,1.055043951,1.840535122,0.053945589,0.398816912,0.022008311,0.049729159,,0.011139254,0.447285693,0.013222577,1.265349591,7.19013958,0.078581133,0.236607917,259.6402435,0.026411153,0.017142011,1.145590413,0.001176382,2.585953139,0.022505125,0.013601796,0.032681544,5.51205322,0.111366164,0.07775243,0.107494273,,0.106121106,,0.014051189,0.089862857,0.084644941,4.890265506,652.278,156.297,197.11,413.27,294.268,11182.8
20190628,0.046721818,0.698298522,0.864798499,0.074886498,0.329564911,0.041533605,0.000779297,0.089295241,0.147919624,0.115677851,,0.004858908,1.660945817,0.192619876,0.142309002,32.82537179,0.741773654,0.318490438,1.376658129,0.536880632,0.036357157,1.609740378,0.002731722,1.174456738,101.6423608,,0.046470322,0.02117257,0.050857475,0.317816967,0.009236688,,0.014436837,0.003557287,0.021207621,,0.00060143,,0.375552811,0.094533742,,,6.243948256,0.041448466,,0.022806905,0.216473737,0.285745112,1.00066355,0.010980642,0.093903262,0.126224237,0.005670531,0.006517842,0.259367276,1.832565384,0.022812587,0.085048274,0.139205547,,0.013260517,112.1930734,0.057522171,0.149940188,1.053679885,0.082328816,0.06457045,0.018964382,0.075743555,1.535230441,1.589729231,0.039755202,0.061343077,0.005342916,0.104810091,0.029855717,0.271957488,,6.257789494,0.288333439,120.1500935,0.000888044,1.000555521,0.013994477,,0.01304465,0.386714648,0.008281446,0.032488564,0.705522477,0.025629574,0.097121044,1.369371584,18.13737184,0.889742986,0.005975735,0.017321604,0.02827054,0.014897148,0.541149776,,0.070113549,0.329568888,,1917.333427,0.01490614,1.319060231,0.106572202,0.708681267,0.031114388,1.165942024,2.011716077,0.05322199,0.417678299,0.022654025,0.053837851,,0.011371546,0.457897692,0.013879577,1.296594663,8.657346949,0.087373032,0.284645485,285.2649642,0.025494623,0.016676387,1.150322495,0.00122734,2.780528758,0.024653129,0.016199117,0.031611164,5.601939209,0.120810993,0.085296508,0.112019569,,0.12086125,,0.015462538,0.095054434,0.092203414,5.146850639,702.096,170.427,211.308,436.797,311.226,12407.3
20190629,0.045759389,0.68981931,0.866275986,0.074640888,0.332594505,0.045103711,0.000704668,0.090422048,0.139855504,0.09992386,,0.005426875,1.652358805,0.201087147,0.145949933,31.8605021,0.738996116,0.31862672,2.895819724,0.545850863,0.030338938,1.587726607,0.002837629,1.155719022,99.96211609,,0.052275028,0.021309007,0.057719575,0.40064127,0.009448087,,0.016950828,0.003389099,0.02193374,,0.000589303,,0.388447405,0.087417918,,,6.24378906,0.041550949,,0.021133739,0.226602349,0.28491859,0.998604312,0.010640854,0.096342781,0.130507415,0.006812982,0.006436529,0.265943163,1.895604645,0.023636301,0.084016688,0.14085826,,0.014107038,114.2248712,0.057723025,0.149923001,1.105041628,0.085377743,0.067002166,0.018710243,0.076008398,1.564105148,1.580257036,0.04441535,0.064164959,0.005503911,0.108829007,0.029789815,0.278823199,,6.399529921,0.28748991,133.6627873,0.000875485,0.998229853,0.012290962,,0.012925175,0.395394485,0.009144136,0.03291182,0.681406363,0.026613477,0.098928146,1.426630007,18.49775174,0.919822746,0.006291725,0.017193338,0.026745109,0.015834711,0.554951609,,0.07744931,0.428964894,,1848.38653,0.017241433,1.365860347,0.109186579,0.714810135,0.034126441,1.125717964,1.970428537,0.059518406,0.426206919,0.023014747,0.053832034,,0.011420673,0.474424589,0.014745673,1.359747197,7.097991738,0.088111459,0.255883629,288.4181735,0.024702159,0.016044283,1.182078121,0.00117486,2.6427187,0.026731294,0.016677402,0.034015626,5.626029313,0.121221047,0.085751825,0.114503903,,0.120318144,,0.016295744,0.097691355,0.09260361,5.116084853,699.378,169.985,214.358,442.723,320.059,11959.4
20190630,0.042160143,0.609672085,0.799425047,0.069217923,0.298497746,0.041006333,0.000645202,0.082097586,0.129473972,0.097174627,,0.004978448,1.484639522,0.187294197,0.137968412,30.94382114,0.735120569,0.296445756,2.231283106,0.502702129,0.026521139,1.441602167,0.002639051,1.140844657,87.74493896,,0.04440815,0.020446,0.063678025,0.369947446,0.009275909,,0.016908223,0.003295248,0.019904266,,0.00058391,,0.356742404,0.075244121,,,5.835729016,0.03665125,,0.020169575,0.252368708,0.242783073,0.992486992,0.010615304,0.089866127,0.122174011,0.009308465,0.0062207,0.249653823,1.75787355,0.021463137,0.071950338,0.131571935,,0.01408064,102.8537806,0.053597444,0.146847397,1.062916207,0.084404422,0.062625752,0.016743698,0.074430251,1.423756172,1.354063083,0.035426324,0.061161632,0.00520196,0.102789382,0.028176915,0.313118929,,5.765768287,0.249579687,122.2491179,0.000841617,0.999885658,0.010537747,,0.012366879,0.375628006,0.008119077,0.029495923,0.634831627,0.02517428,0.090662355,1.258903124,16.71491807,0.859567852,0.006737597,0.016124098,0.024358903,0.01516193,0.530671558,,0.077362913,0.449903832,,1669.910319,0.0158901,1.364211503,0.104775031,0.669398992,0.031181874,1.013549633,1.82663477,0.052215259,0.392130824,0.021715519,0.063064022,,0.011086693,0.451973306,0.013851432,1.226958439,7.065984105,0.081425303,0.221719794,274.9650146,0.022236045,0.014321652,1.160877393,0.001076335,2.48452686,0.025705014,0.015438135,0.032200759,5.276552385,0.112114866,0.082283372,0.104345336,,0.111433726,,0.017484836,0.088621014,0.084544268,4.731583314,653.822,156.472,194.203,399.47,290.696,10817.2
